phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.015	1.981	1.981	0.017	-0.222	1.845	1.800	-0.406	-0.203	1.880	1.841	-0.379
0.018	1.985	1.985	0.025	-0.222	1.845	1.800	-0.406	-0.203	1.882	1.843	-0.380
0.022	1.985	1.983	0.077	-0.222	1.845	1.800	-0.406	-0.203	1.882	1.843	-0.379
0.029	1.991	1.984	0.162	-0.222	1.845	1.800	-0.406	-0.202	1.885	1.847	-0.379
0.037	1.989	1.975	0.237	-0.222	1.845	1.800	-0.406	-0.202	1.885	1.847	-0.378
0.044	1.979	1.969	0.198	-0.222	1.845	1.800	-0.406	-0.202	1.878	1.840	-0.377
0.049	1.980	1.972	0.183	-0.220	1.856	1.811	-0.406	-0.201	1.883	1.845	-0.375
0.052	1.984	1.983	0.063	-0.220	1.856	1.811	-0.406	-0.201	1.885	1.847	-0.377
0.045	1.996	1.995	-0.059	-0.220	1.856	1.811	-0.406	-0.202	1.888	1.850	-0.378
0.036	1.995	1.983	-0.217	-0.220	1.856	1.811	-0.406	-0.202	1.893	1.854	-0.380
0.027	1.982	1.973	-0.178	-0.220	1.856	1.811	-0.405	-0.203	1.883	1.844	-0.379
0.016	1.976	1.969	-0.167	-0.220	1.856	1.811	-0.405	-0.203	1.879	1.841	-0.378
0.005	1.975	1.973	-0.073	-0.220	1.856	1.811	-0.405	-0.202	1.878	1.840	-0.377
-0.007	1.972	1.972	-0.008	-0.220	1.856	1.811	-0.405	-0.202	1.876	1.838	-0.376
-0.017	1.982	1.981	0.031	-0.220	1.856	1.811	-0.405	-0.202	1.883	1.845	-0.377
-0.028	1.990	1.989	-0.026	-0.220	1.856	1.811	-0.405	-0.202	1.888	1.850	-0.378
-0.036	1.995	1.995	0.003	-0.220	1.856	1.811	-0.405	-0.202	1.892	1.854	-0.379
-0.038	1.991	1.991	0.011	-0.220	1.856	1.811	-0.405	-0.201	1.889	1.851	-0.378
-0.038	1.993	1.992	-0.064	-0.220	1.856	1.811	-0.405	-0.202	1.890	1.852	-0.379
-0.023	1.984	1.984	-0.016	-0.220	1.856	1.811	-0.405	-0.202	1.886	1.848	-0.378
-0.016	1.981	1.981	-0.023	-0.220	1.856	1.811	-0.405	-0.202	1.883	1.845	-0.377
-0.011	1.985	1.985	0.005	-0.220	1.856	1.811	-0.405	-0.201	1.885	1.847	-0.377
-0.009	1.985	1.985	0.005	-0.220	1.856	1.811	-0.405	-0.201	1.885	1.847	-0.377
-0.006	1.987	1.986	0.048	-0.220	1.856	1.811	-0.405	-0.201	1.886	1.848	-0.377
-0.003	1.993	1.992	0.057	-0.220	1.856	1.811	-0.405	-0.201	1.890	1.852	-0.378
0.000	1.991	1.990	0.033	-0.220	1.856	1.811	-0.405	-0.201	1.889	1.851	-0.378
0.000	1.979	1.979	-0.002	-0.220	1.856	1.811	-0.405	-0.202	1.881	1.843	-0.377
0.003	1.973	1.973	-0.002	-0.220	1.856	1.811	-0.405	-0.202	1.877	1.839	-0.376
0.004	1.963	1.963	0.032	-0.220	1.856	1.811	-0.405	-0.201	1.871	1.833	-0.374
0.007	1.974	1.974	0.016	-0.220	1.856	1.811	-0.405	-0.202	1.878	1.840	-0.376
0.009	1.975	1.975	0.014	-0.219	1.855	1.811	-0.402	-0.200	1.878	1.841	-0.373
0.011	1.976	1.975	-0.060	-0.219	1.855	1.811	-0.402	-0.200	1.879	1.841	-0.374
0.008	1.973	1.973	-0.030	-0.220	1.844	1.800	-0.402	-0.201	1.874	1.836	-0.375
-0.018	1.991	1.989	-0.083	-0.220	1.844	1.799	-0.403	-0.202	1.879	1.841	-0.377
-0.018	1.991	1.989	-0.083	-0.220	1.844	1.799	-0.403	-0.202	1.876	1.838	-0.377
-0.023	1.985	1.982	-0.102	-0.220	1.844	1.799	-0.403	-0.202	1.881	1.843	-0.378
-0.029	1.990	1.986	-0.129	-0.220	1.844	1.799	-0.403	-0.202	1.885	1.847	-0.379
-0.032	1.983	1.982	-0.034	-0.220	1.844	1.799	-0.403	-0.202	1.879	1.841	-0.377
-0.030	1.991	1.990	-0.060	-0.220	1.844	1.799	-0.403	-0.202	1.885	1.847	-0.378
-0.027	1.981	1.980	-0.060	-0.220	1.844	1.799	-0.403	-0.202	1.878	1.840	-0.377
-0.026	1.980	1.980	-0.019	-0.220	1.844	1.799	-0.403	-0.202	1.878	1.840	-0.376
-0.024	1.965	1.965	-0.036	-0.220	1.844	1.799	-0.403	-0.202	1.868	1.830	-0.374
-0.028	1.970	1.968	-0.094	-0.220	1.844	1.799	-0.403	-0.202	1.871	1.833	-0.376
-0.032	1.981	1.977	-0.130	-0.220	1.844	1.799	-0.403	-0.203	1.879	1.841	-0.378
