phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.548	2.016	1.693	1.094	0.275	1.886	1.815	0.511	0.258	1.927	1.863	0.492
0.549	2.011	1.764	0.966	0.275	1.886	1.815	0.511	0.257	1.921	1.858	0.489
0.544	2.008	1.778	0.933	0.275	1.886	1.815	0.511	0.257	1.918	1.855	0.488
0.542	2.014	1.766	0.968	0.275	1.886	1.815	0.511	0.257	1.922	1.859	0.489
0.543	2.041	1.750	1.049	0.275	1.885	1.815	0.511	0.258	1.942	1.878	0.495
0.542	2.044	1.766	1.030	0.275	1.885	1.815	0.511	0.258	1.944	1.880	0.496
0.538	2.048	1.762	1.042	0.275	1.885	1.815	0.511	0.258	1.946	1.882	0.496
0.535	2.042	1.740	1.068	0.275	1.885	1.815	0.511	0.258	1.943	1.879	0.496
0.527	2.032	1.725	1.074	0.275	1.885	1.815	0.511	0.258	1.939	1.875	0.495
0.526	2.031	1.748	1.034	0.275	1.885	1.815	0.511	0.258	1.935	1.871	0.493
0.533	2.026	1.716	1.077	0.275	1.885	1.815	0.511	0.258	1.933	1.869	0.493
0.539	2.035	1.696	1.125	0.275	1.885	1.815	0.511	0.258	1.940	1.876	0.496
0.549	2.031	1.683	1.136	0.275	1.885	1.815	0.511	0.258	1.937	1.873	0.495
0.560	2.034	1.653	1.185	0.275	1.885	1.815	0.511	0.259	1.941	1.876	0.497
0.571	2.029	1.645	1.187	0.275	1.885	1.815	0.511	0.259	1.938	1.873	0.496
