phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
1.186	0.862	0.325	0.798	-0.331	6.118	5.786	-1.986	1.296	0.774	0.210	0.745
1.194	0.863	0.239	0.829	-0.331	6.118	5.786	-1.986	1.405	0.786	0.130	0.775
1.214	0.857	0.195	0.834	-0.331	6.118	5.786	-1.986	1.457	0.784	0.089	0.779
1.238	0.859	0.170	0.842	0.000	0.000	0.000	0.000	1.488	0.790	0.065	0.787
1.270	0.853	0.318	0.792	0.331	6.118	5.786	-1.986	1.507	0.783	0.050	0.781
1.260	0.856	0.342	0.785	0.331	6.118	5.786	-1.986	1.271	0.766	0.226	0.732
1.257	0.861	0.305	0.806	0.331	6.118	5.786	-1.986	1.322	0.777	0.191	0.753
1.262	0.862	0.242	0.827	0.331	6.118	5.786	-1.986	1.400	0.784	0.133	0.773
1.266	0.858	0.289	0.807	0.331	6.118	5.786	-1.986	1.341	0.773	0.176	0.753
1.261	0.860	0.327	0.795	-0.331	6.001	5.676	-1.949	1.292	0.772	0.212	0.742
1.252	0.871	0.269	0.828	-0.331	6.001	5.676	-1.949	1.369	0.790	0.158	0.774
1.253	0.881	0.108	0.875	-0.331	6.001	5.676	-1.949	1.562	0.820	0.007	0.820
1.248	0.885	0.165	0.869	-0.331	6.001	5.676	-1.949	1.496	0.816	0.061	0.814
1.250	0.882	0.124	0.873	-0.331	6.001	5.676	-1.949	1.544	0.818	0.022	0.818
1.259	0.867	0.245	0.832	-0.331	6.001	5.676	-1.949	1.398	0.790	0.136	0.778
1.281	0.864	0.000	0.864	0.000	0.000	0.000	0.000	1.305	0.775	0.204	0.748
1.317	0.872	0.000	0.872	0.331	6.001	5.676	-1.949	1.344	0.780	0.175	0.760
1.354	0.857	0.000	0.857	0.331	6.001	5.676	-1.949	1.687	0.807	-0.094	0.802
1.348	0.847	0.329	0.780	0.329	5.998	5.675	-1.939	1.508	0.786	0.049	0.784
1.348	0.847	0.329	0.780	0.329	5.998	5.675	-1.939	1.508	0.786	0.049	0.784
1.330	0.854	0.243	0.819	0.043	4.009	4.006	-0.170	1.397	0.777	0.134	0.765
1.327	0.861	0.230	0.830	0.043	4.009	4.006	-0.170	1.416	0.785	0.121	0.776
1.332	0.863	0.185	0.843	0.594	2.890	2.395	1.617	1.471	0.792	0.079	0.788
1.338	0.861	0.293	0.810	0.594	2.890	2.395	1.617	1.337	0.777	0.180	0.756
1.320	0.859	0.370	0.775	0.620	2.826	2.300	1.642	1.235	0.766	0.252	0.723
1.272	0.847	0.384	0.755	0.620	2.826	2.300	1.642	1.211	0.752	0.265	0.704
1.223	0.848	0.423	0.734	0.630	2.780	2.246	1.639	1.156	0.747	0.301	0.684
1.188	0.857	0.370	0.773	0.630	2.780	2.246	1.639	1.235	0.764	0.252	0.721
1.168	0.857	0.397	0.759	0.630	2.780	2.246	1.639	1.198	0.760	0.277	0.708
1.162	0.857	0.415	0.750	0.641	2.740	2.195	1.639	1.173	0.758	0.294	0.699
1.150	0.848	0.321	0.784	0.641	2.740	2.195	1.639	1.296	0.759	0.206	0.731
1.148	0.859	0.214	0.831	0.000	0.000	0.000	0.000	1.403	0.771	0.129	0.760
1.148	0.859	0.214	0.831	0.000	0.000	0.000	0.000	1.434	0.784	0.107	0.777
1.158	0.858	0.119	0.850	0.000	0.000	0.000	0.000	1.548	0.795	0.018	0.795
1.187	0.857	0.136	0.846	0.000	0.000	0.000	0.000	1.528	0.792	0.034	0.791
1.209	0.861	0.244	0.826	0.000	0.000	0.000	0.000	1.398	0.784	0.135	0.772
1.228	0.868	0.308	0.812	0.000	0.000	0.000	0.000	1.321	0.783	0.194	0.759
1.239	0.864	0.328	0.799	0.000	0.000	0.000	0.000	1.293	0.776	0.213	0.746
1.251	0.865	0.327	0.800	0.000	0.000	0.000	0.000	1.294	0.777	0.212	0.747
1.262	0.864	0.336	0.796	0.000	0.000	0.000	0.000	1.283	0.775	0.220	0.743
1.262	0.857	0.393	0.761	0.000	0.000	0.000	0.000	1.204	0.761	0.273	0.710
1.253	0.859	0.415	0.752	0.000	0.000	0.000	0.000	1.174	0.760	0.294	0.701
1.170	0.859	0.358	0.781	0.000	0.000	0.000	0.000	1.181	0.756	0.287	0.699
1.170	0.859	0.358	0.781	0.000	0.000	0.000	0.000	1.181	0.756	0.287	0.699
1.156	0.863	0.287	0.813	0.000	0.000	0.000	0.000	1.344	0.779	0.175	0.759
1.157	0.864	0.184	0.845	0.000	0.000	0.000	0.000	1.471	0.794	0.079	0.790
1.177	0.857	0.138	0.846	0.000	0.000	0.000	0.000	1.525	0.792	0.036	0.791
1.207	0.852	0.104	0.846	0.000	0.000	0.000	0.000	1.566	0.791	0.004	0.791
1.236	0.844	0.087	0.839	0.000	0.000	0.000	0.000	1.586	0.784	-0.012	0.784
1.257	0.838	0.225	0.808	0.000	0.000	0.000	0.000	1.417	0.763	0.117	0.754
1.271	0.840	0.263	0.798	0.000	0.000	0.000	0.000	1.369	0.759	0.152	0.744
1.285	0.843	0.279	0.795	0.000	0.000	0.000	0.000	1.349	0.760	0.167	0.741
1.305	0.848	0.213	0.821	0.000	0.000	0.000	0.000	1.433	0.774	0.106	0.767
1.327	0.843	0.282	0.794	-0.641	2.740	2.195	1.639	1.495	0.783	0.059	0.781
1.327	0.843	0.282	0.794	-0.641	2.740	2.195	1.639	1.495	0.783	0.059	0.781
1.306	0.838	0.300	0.782	-0.641	2.740	2.195	1.639	1.321	0.752	0.186	0.729
1.280	0.850	0.320	0.787	-0.641	2.740	2.195	1.639	1.298	0.762	0.205	0.734
1.255	0.860	0.201	0.836	0.000	0.000	0.000	0.000	1.451	0.787	0.094	0.781
1.265	0.869	0.000	0.869	0.000	0.000	0.000	0.000	1.686	0.819	-0.094	0.814
1.281	0.866	0.230	0.834	0.000	0.000	0.000	0.000	1.416	0.789	0.122	0.780
1.280	0.870	0.311	0.812	0.000	0.000	0.000	0.000	1.317	0.784	0.197	0.759
1.266	0.853	0.341	0.781	0.642	2.742	2.195	1.643	1.271	0.762	0.225	0.728
1.251	0.849	0.338	0.778	0.642	2.742	2.195	1.643	1.274	0.758	0.222	0.725
1.250	0.857	0.278	0.810	-0.634	2.767	2.229	1.639	1.416	0.780	0.120	0.771
1.250	0.857	0.278	0.810	-0.634	2.767	2.229	1.639	1.355	0.774	0.166	0.756
1.258	0.840	0.266	0.797	-0.634	2.767	2.229	1.639	1.365	0.759	0.155	0.743
1.263	0.844	0.281	0.796	-0.605	2.848	2.342	1.620	1.347	0.761	0.169	0.742
1.261	0.837	0.304	0.780	-0.605	2.848	2.342	1.620	1.315	0.751	0.190	0.727
1.243	0.838	0.340	0.766	0.608	2.852	2.342	1.628	1.267	0.748	0.224	0.714
1.220	0.850	0.297	0.796	0.608	2.852	2.342	1.628	1.328	0.765	0.184	0.743
1.218	0.858	0.279	0.811	0.608	2.852	2.342	1.628	1.354	0.775	0.167	0.757
1.231	0.853	0.312	0.794	0.625	2.750	2.229	1.610	1.310	0.767	0.198	0.741
1.247	0.855	0.261	0.814	0.625	2.750	2.229	1.610	1.376	0.775	0.150	0.760
1.251	0.856	0.233	0.823	0.000	0.000	0.000	0.000	1.411	0.779	0.124	0.769
1.258	0.855	0.199	0.832	0.000	0.000	0.000	0.000	1.452	0.783	0.093	0.777
1.272	0.857	0.096	0.852	-0.050	4.068	4.063	-0.203	1.576	0.797	-0.004	0.797
1.284	0.850	0.153	0.836	-0.050	4.068	4.063	-0.203	1.507	0.783	0.050	0.781
1.289	0.851	0.289	0.800	0.000	0.000	0.000	0.000	1.339	0.766	0.176	0.746
1.300	0.855	0.134	0.845	0.000	0.000	0.000	0.000	1.530	0.791	0.032	0.790
1.321	0.851	0.190	0.830	0.000	0.000	0.000	0.000	1.463	0.780	0.084	0.775
