phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
0.192	0.943	0.925	0.181	-0.096	0.663	0.660	-0.064	-0.077	0.792	0.790	-0.061
0.189	0.941	0.927	0.160	-0.096	0.663	0.660	-0.064	-0.077	0.790	0.788	-0.061
0.189	0.945	0.917	0.227	-0.096	0.663	0.660	-0.064	-0.077	0.794	0.792	-0.061
0.198	0.949	0.902	0.294	-0.096	0.663	0.660	-0.064	-0.075	0.798	0.796	-0.060
0.229	0.935	0.894	0.275	-0.096	0.663	0.660	-0.064	-0.076	0.790	0.788	-0.060
0.229	0.935	0.894	0.275	-0.096	0.663	0.660	-0.064	-0.075	0.789	0.787	-0.059
0.248	0.935	0.910	0.214	-0.096	0.663	0.660	-0.064	-0.076	0.787	0.785	-0.060
0.247	0.942	0.908	0.252	-0.096	0.663	0.660	-0.064	-0.076	0.793	0.791	-0.060
0.248	0.941	0.904	0.260	-0.096	0.663	0.660	-0.064	-0.076	0.792	0.790	-0.060
0.254	0.936	0.898	0.264	-0.096	0.663	0.660	-0.064	-0.076	0.789	0.787	-0.060
0.265	0.938	0.902	0.257	-0.096	0.663	0.660	-0.064	-0.076	0.790	0.788	-0.060
0.271	0.926	0.890	0.254	-0.096	0.663	0.660	-0.064	-0.075	0.782	0.780	-0.059
0.270	0.916	0.881	0.249	-0.097	0.663	0.660	-0.064	-0.076	0.775	0.773	-0.059
0.271	0.907	0.855	0.301	-0.096	0.665	0.662	-0.064	-0.075	0.771	0.769	-0.058
0.275	0.917	0.854	0.333	-0.096	0.665	0.662	-0.064	-0.075	0.779	0.777	-0.058
0.283	0.917	0.873	0.279	-0.096	0.665	0.662	-0.064	-0.076	0.777	0.775	-0.059
0.285	0.915	0.892	0.204	-0.096	0.665	0.662	-0.064	-0.076	0.774	0.772	-0.059
0.270	0.920	0.903	0.178	-0.096	0.665	0.662	-0.064	-0.077	0.771	0.769	-0.059
0.264	0.925	0.908	0.175	-0.096	0.665	0.662	-0.064	-0.077	0.780	0.778	-0.060
0.257	0.929	0.906	0.205	-0.096	0.663	0.660	-0.064	-0.077	0.783	0.781	-0.060
0.257	0.924	0.874	0.299	-0.096	0.663	0.660	-0.064	-0.075	0.783	0.781	-0.059
0.255	0.924	0.882	0.275	-0.094	0.663	0.660	-0.062	-0.074	0.781	0.779	-0.058
0.240	0.918	0.907	0.145	-0.092	0.663	0.660	-0.061	-0.075	0.773	0.771	-0.058
0.240	0.918	0.907	0.145	-0.092	0.663	0.660	-0.061	-0.074	0.775	0.773	-0.057
0.237	0.910	0.897	0.156	-0.092	0.663	0.660	-0.061	-0.074	0.770	0.768	-0.057
0.237	0.909	0.886	0.199	-0.092	0.663	0.660	-0.061	-0.073	0.769	0.767	-0.056
0.244	0.917	0.874	0.278	-0.092	0.663	0.660	-0.061	-0.072	0.777	0.775	-0.056
0.254	0.921	0.888	0.245	-0.092	0.663	0.660	-0.061	-0.073	0.773	0.771	-0.056
0.253	0.923	0.895	0.228	-0.092	0.663	0.660	-0.061	-0.073	0.780	0.778	-0.057
0.248	0.916	0.888	0.225	-0.092	0.663	0.660	-0.061	-0.072	0.775	0.773	-0.056
0.242	0.919	0.888	0.235	-0.092	0.663	0.660	-0.061	-0.072	0.777	0.775	-0.056
0.241	0.930	0.903	0.222	-0.092	0.663	0.660	-0.061	-0.073	0.784	0.782	-0.057
0.247	0.941	0.912	0.230	-0.092	0.663	0.660	-0.061	-0.073	0.792	0.790	-0.058
0.257	0.947	0.908	0.270	-0.092	0.663	0.660	-0.061	-0.073	0.797	0.795	-0.058
0.268	0.955	0.906	0.302	-0.092	0.663	0.660	-0.061	-0.072	0.803	0.801	-0.058
0.270	0.959	0.913	0.292	-0.093	0.663	0.660	-0.062	-0.073	0.805	0.803	-0.059
0.271	0.946	0.907	0.268	-0.093	0.663	0.660	-0.062	-0.073	0.796	0.794	-0.058
0.273	0.926	0.889	0.256	-0.095	0.663	0.660	-0.063	-0.075	0.789	0.787	-0.059
0.274	0.917	0.891	0.217	-0.095	0.663	0.660	-0.063	-0.074	0.782	0.780	-0.058
0.270	0.916	0.900	0.170	-0.096	0.663	0.660	-0.063	-0.076	0.775	0.773	-0.059
0.262	0.920	0.908	0.149	-0.096	0.663	0.660	-0.063	-0.076	0.776	0.774	-0.059
0.256	0.929	0.911	0.183	-0.098	0.663	0.660	-0.065	-0.078	0.783	0.781	-0.061
0.253	0.927	0.894	0.247	-0.098	0.663	0.660	-0.065	-0.078	0.783	0.781	-0.061
0.248	0.936	0.903	0.247	-0.100	0.663	0.660	-0.066	-0.080	0.790	0.787	-0.063
0.242	0.929	0.908	0.194	-0.100	0.663	0.660	-0.066	-0.081	0.783	0.780	-0.063
0.232	0.924	0.908	0.170	-0.098	0.665	0.662	-0.065	-0.078	0.780	0.778	-0.061
0.221	0.923	0.907	0.173	-0.098	0.665	0.662	-0.065	-0.078	0.779	0.777	-0.061
0.215	0.916	0.889	0.221	-0.100	0.667	0.664	-0.067	-0.080	0.776	0.774	-0.062
0.210	0.904	0.879	0.213	-0.100	0.667	0.664	-0.067	-0.079	0.768	0.766	-0.061
0.216	0.903	0.879	0.208	-0.100	0.667	0.664	-0.067	-0.080	0.767	0.765	-0.061
0.220	0.924	0.895	0.229	-0.100	0.667	0.664	-0.067	-0.080	0.767	0.765	-0.061
0.220	0.923	0.894	0.230	-0.100	0.667	0.664	-0.067	-0.079	0.781	0.779	-0.062
0.215	0.939	0.921	0.183	-0.100	0.667	0.664	-0.067	-0.080	0.792	0.789	-0.063
0.213	0.948	0.915	0.249	-0.100	0.667	0.664	-0.067	-0.079	0.798	0.796	-0.063
0.224	0.949	0.888	0.334	-0.100	0.667	0.664	-0.067	-0.079	0.801	0.799	-0.063
0.244	0.946	0.871	0.369	-0.100	0.667	0.664	-0.067	0.446	0.799	0.721	0.345
0.263	0.949	0.871	0.378	-0.100	0.667	0.664	-0.067	0.456	0.804	0.722	0.354
0.278	0.944	0.892	0.309	-0.100	0.667	0.664	-0.067	-0.079	0.797	0.795	-0.063
0.290	0.939	0.889	0.303	-0.100	0.667	0.664	-0.067	-0.078	0.793	0.791	-0.062
0.309	0.920	0.881	0.265	-0.100	0.667	0.664	-0.067	-0.079	0.787	0.785	-0.062
0.319	0.943	0.923	0.194	-0.098	0.667	0.664	-0.065	-0.080	0.780	0.778	-0.062
0.319	0.943	0.923	0.194	-0.098	0.667	0.664	-0.065	-0.078	0.794	0.792	-0.062
0.301	0.942	0.928	0.161	-0.097	0.667	0.664	-0.064	-0.077	0.792	0.790	-0.061
0.254	0.939	0.926	0.154	-0.098	0.665	0.662	-0.065	-0.079	0.790	0.788	-0.062
0.254	0.939	0.926	0.154	-0.098	0.665	0.662	-0.065	-0.079	0.789	0.787	-0.062
0.238	0.936	0.922	0.159	-0.098	0.665	0.662	-0.065	-0.079	0.787	0.785	-0.062
