phi_u	d_u	x_u	y_u	phi_v	d_v	x_v	y_v	phi_f	d_f	x_f	y_f
-0.234	2.072	1.993	-0.567	-0.467	1.962	1.752	-0.884	-0.434	1.978	1.795	-0.831
-0.245	2.077	1.975	-0.643	-0.467	1.964	1.753	-0.884	-0.434	1.982	1.798	-0.833
-0.252	2.081	1.999	-0.576	-0.467	1.964	1.753	-0.884	-0.433	1.983	1.800	-0.833
-0.260	2.083	2.016	-0.523	-0.467	1.964	1.753	-0.884	-0.433	1.985	1.802	-0.833
-0.265	2.078	2.021	-0.483	-0.467	1.964	1.753	-0.884	-0.433	1.982	1.799	-0.831
-0.264	2.060	2.027	-0.366	-0.467	1.963	1.753	-0.884	-0.432	1.968	1.787	-0.824
-0.254	2.066	2.037	-0.343	-0.467	1.963	1.753	-0.884	-0.432	1.972	1.791	-0.826
-0.236	2.078	2.063	-0.254	-0.467	1.963	1.753	-0.884	-0.431	1.980	1.799	-0.828
-0.211	2.088	2.049	-0.399	-0.467	1.963	1.753	-0.884	-0.432	1.990	1.807	-0.833
-0.201	2.087	2.038	-0.449	-0.467	1.963	1.753	-0.884	-0.433	1.987	1.804	-0.833
-0.192	2.080	2.043	-0.388	-0.467	1.963	1.753	-0.884	-0.432	1.981	1.799	-0.830
-0.180	2.070	2.052	-0.274	-0.467	1.963	1.753	-0.884	-0.432	1.974	1.793	-0.826
-0.172	2.075	2.045	-0.354	-0.467	1.963	1.753	-0.884	-0.432	1.979	1.797	-0.829
-0.168	2.080	2.037	-0.420	-0.467	1.963	1.753	-0.884	-0.433	1.982	1.799	-0.831
-0.169	2.061	2.016	-0.429	-0.467	1.963	1.753	-0.884	-0.432	1.969	1.788	-0.825
-0.173	2.051	2.017	-0.372	-0.466	1.962	1.753	-0.882	-0.431	1.961	1.782	-0.819
-0.176	2.056	2.022	-0.375	-0.466	1.962	1.753	-0.882	-0.432	1.965	1.785	-0.822
-0.172	2.061	2.031	-0.350	-0.466	1.962	1.753	-0.882	-0.431	1.968	1.788	-0.823
-0.171	2.070	2.030	-0.403	-0.466	1.962	1.753	-0.882	-0.432	1.974	1.793	-0.826
-0.170	2.074	2.034	-0.403	-0.466	1.962	1.753	-0.882	-0.432	1.977	1.796	-0.827
-0.174	2.073	2.034	-0.403	-0.466	1.962	1.753	-0.882	-0.432	1.977	1.796	-0.827
-0.181	2.076	2.026	-0.453	-0.466	1.962	1.753	-0.882	-0.432	1.979	1.797	-0.829
-0.185	2.070	2.022	-0.444	-0.466	1.962	1.753	-0.882	-0.432	1.975	1.794	-0.827
-0.187	2.066	2.014	-0.457	-0.466	1.962	1.753	-0.882	-0.432	1.972	1.791	-0.826
-0.192	2.067	2.010	-0.483	-0.466	1.962	1.753	-0.882	-0.432	1.974	1.792	-0.827
-0.198	2.065	2.015	-0.451	-0.466	1.962	1.753	-0.882	-0.432	1.972	1.791	-0.825
-0.201	2.080	2.054	-0.327	-0.466	1.962	1.753	-0.882	-0.431	1.976	1.795	-0.826
-0.195	2.081	2.059	-0.302	-0.466	1.962	1.753	-0.882	-0.431	1.981	1.800	-0.828
-0.190	2.082	2.067	-0.241	-0.466	1.962	1.753	-0.882	-0.431	1.981	1.800	-0.827
-0.182	2.067	2.064	-0.112	-0.466	1.962	1.753	-0.882	-0.430	1.972	1.792	-0.822
-0.170	2.073	2.063	-0.205	-0.466	1.962	1.753	-0.882	-0.431	1.976	1.796	-0.825
-0.160	2.068	2.053	-0.246	-0.466	1.962	1.752	-0.882	-0.431	1.972	1.792	-0.824
-0.155	2.075	2.045	-0.352	-0.466	1.962	1.752	-0.882	-0.432	1.977	1.796	-0.827
-0.155	2.087	2.010	-0.559	-0.466	1.962	1.752	-0.882	-0.433	1.987	1.804	-0.833
-0.159	2.080	2.012	-0.528	-0.466	1.962	1.752	-0.882	-0.433	1.983	1.800	-0.831
-0.163	2.077	2.015	-0.501	-0.466	1.962	1.752	-0.882	-0.432	1.980	1.798	-0.829
-0.171	2.073	2.015	-0.489	-0.466	1.962	1.752	-0.882	-0.432	1.978	1.796	-0.828
-0.186	2.086	2.045	-0.414	-0.469	1.966	1.754	-0.889	-0.434	1.979	1.795	-0.833
-0.197	2.094	2.043	-0.461	-0.469	1.966	1.754	-0.889	-0.434	1.987	1.803	-0.836
-0.211	2.093	2.040	-0.466	-0.469	1.966	1.754	-0.889	-0.435	1.992	1.807	-0.839
-0.221	2.088	2.045	-0.420	-0.469	1.966	1.754	-0.889	-0.435	1.988	1.803	-0.837
-0.201	2.074	2.042	-0.364	-0.469	1.966	1.754	-0.889	-0.434	1.993	1.808	-0.839
-0.201	2.074	2.042	-0.364	-0.468	1.994	1.780	-0.899	-0.433	1.988	1.804	-0.835
-0.197	2.078	2.048	-0.349	-0.468	1.994	1.780	-0.899	-0.433	1.990	1.806	-0.835
-0.181	2.074	2.050	-0.314	-0.468	1.994	1.780	-0.899	-0.433	1.988	1.805	-0.834
-0.173	2.074	2.052	-0.304	-0.468	1.994	1.780	-0.899	-0.433	1.987	1.804	-0.834
-0.169	2.090	2.050	-0.408	-0.468	1.994	1.780	-0.899	-0.434	1.999	1.814	-0.840
-0.171	2.092	2.026	-0.521	-0.468	1.994	1.780	-0.899	-0.434	2.001	1.815	-0.842
-0.174	2.096	2.037	-0.496	-0.468	1.994	1.780	-0.899	-0.434	2.004	1.818	-0.843
-0.177	2.075	2.040	-0.381	-0.468	1.994	1.780	-0.899	-0.433	1.989	1.805	-0.835
-0.178	2.075	2.040	-0.382	-0.468	1.994	1.780	-0.899	-0.433	1.989	1.805	-0.835
-0.178	2.078	2.049	-0.344	-0.468	1.994	1.780	-0.899	-0.433	1.990	1.806	-0.835
-0.179	2.074	2.035	-0.401	-0.468	1.994	1.780	-0.899	-0.433	1.988	1.804	-0.835
-0.207	2.070	1.995	-0.550	-0.468	1.994	1.780	-0.899	-0.434	1.991	1.806	-0.838
-0.212	2.069	2.019	-0.452	-0.468	1.994	1.780	-0.899	-0.434	1.985	1.801	-0.834
-0.211	2.073	2.028	-0.432	-0.468	1.994	1.780	-0.899	-0.433	1.988	1.804	-0.835
-0.210	2.083	2.038	-0.429	-0.468	1.994	1.780	-0.899	-0.434	1.994	1.809	-0.838
-0.205	2.084	2.060	-0.310	-0.466	1.993	1.780	-0.895	-0.431	1.992	1.810	-0.833
-0.201	2.083	2.068	-0.250	-0.469	1.950	1.740	-0.882	-0.433	1.979	1.796	-0.831
-0.197	2.072	2.061	-0.214	-0.469	1.950	1.740	-0.882	-0.433	1.971	1.789	-0.828
-0.192	2.079	2.055	-0.315	-0.469	1.950	1.740	-0.882	-0.434	1.976	1.793	-0.831
-0.184	2.080	2.057	-0.305	-0.471	1.937	1.726	-0.880	-0.436	1.972	1.788	-0.832
-0.175	2.088	2.067	-0.294	-0.471	1.937	1.726	-0.880	-0.435	1.978	1.794	-0.834
-0.155	2.092	2.072	-0.292	-0.471	1.937	1.726	-0.880	-0.435	1.980	1.795	-0.835
-0.146	2.084	2.067	-0.268	-0.471	1.937	1.726	-0.880	-0.435	1.975	1.791	-0.833
-0.140	2.094	2.067	-0.337	-0.471	1.937	1.726	-0.880	-0.436	1.983	1.798	-0.837
-0.142	2.103	2.066	-0.394	-0.471	1.937	1.726	-0.880	-0.436	1.989	1.803	-0.840
-0.143	2.092	2.070	-0.303	-0.471	1.937	1.726	-0.880	-0.435	1.981	1.796	-0.835
-0.147	2.089	2.070	-0.276	-0.471	1.937	1.726	-0.880	-0.435	1.978	1.794	-0.834
-0.149	2.085	2.057	-0.338	-0.471	1.937	1.726	-0.880	-0.436	1.977	1.792	-0.834
-0.157	2.089	2.034	-0.479	-0.471	1.937	1.726	-0.880	-0.436	1.981	1.795	-0.837
-0.168	2.095	2.035	-0.500	-0.471	1.937	1.726	-0.879	-0.436	1.985	1.799	-0.839
-0.175	2.093	2.049	-0.425	-0.469	1.935	1.726	-0.875	-0.434	1.982	1.798	-0.833
